# license: MIT
reading	surface	left_id	right_id	word_cost	prediction_cost	flags	annotation
designcolorsystem	Design Color System	1851	1851	7585	7885	it,predict	
designdeviation	design deviation	1851	1851	7480	7780	it,predict	
designdocument	design document	1851	1851	7445	7745	it,predict	
designer	Designer	1851	1851	7200	7500	it,predict	
designfirst	Design First	1851	1851	7340	7640	it,predict	
designforfailure	Design for Failure	1851	1851	7550	7850	it,predict	
designimplementationdivergence	Design-Implementation Divergence	1851	1851	7620	7920	it,predict	
designpattern	design pattern	1851	1851	7410	7710	it,predict	
designreview	Design Review	1851	1851	7375	7675	it,predict	
designspec	Design Spec	1851	1851	7305	7605	it,predict	
designspecification	Design Specification	1851	1851	7620	7920	it,predict	
designsurface	Design Surface	1851	1851	7290	7590	it,predict	
designthinking	Design Thinking	1851	1851	7445	7745	it,predict	
destructive	destructive	1851	1851	7305	7605	it,predict	
destructuring	Destructuring Assignment	1851	1851	7620	7920	it,predict	
destructuringassignment	Destructuring Assignment	1851	1851	7620	7920	it,predict	
det	DET	1851	1851	6905	7205	it,predict	
detached	Detached HEAD	1851	1851	7375	7675	it,predict	
detached	Detached HEAD state	1851	1851	7585	7885	it,predict	
detachedhead	Detached HEAD	1851	1851	7375	7675	it,predict	
detachedheadstate	Detached HEAD state	1851	1851	7585	7885	it,predict	
detail	Detail Design	1851	1851	7375	7675	it,predict	
detail	Detail Ledger Book	1851	1851	7550	7850	it,predict	
detaildesign	Detail Design	1851	1851	7255	7555	it,predict	
detailed	Detailed Design	1851	1851	7445	7745	it,predict	
detailed	Detailed Design Document	1851	1851	7620	7920	it,predict	
detailed	Detailed Design Phase	1851	1851	7620	7920	it,predict	
detaileddesign	Detailed Design	1851	1851	7445	7745	it,predict	
detaileddesigndocument	Detailed Design Document	1851	1851	7620	7920	it,predict	
detaileddesignphase	Detailed Design Phase	1851	1851	7620	7920	it,predict	
detailledgerbook	Detail Ledger Book	1851	1851	7550	7850	it,predict	
details	<details>	1851	1851	7235	7535	it,predict	
detection	Detection	1851	1851	7235	7535	it,predict	
detective	Detective	1851	1851	7235	7535	it,predict	
dev	/dev	1851	1851	7060	7360	it,predict	
dev	Dev container	1851	1851	7375	7675	it,predict	
devcontainer	Dev container	1851	1851	7255	7555	it,predict	
devcontainer.json	devcontainer.json	1851	1851	7395	7695	it,predict	
devcontainerjson	devcontainer.json	1851	1851	7515	7815	it,predict	
develop	develop	1851	1851	7045	7345	it,predict	
develop	develop Branch	1851	1851	7410	7710	it,predict	
developbranch	develop Branch	1851	1851	7410	7710	it,predict	
developer	Developer	1851	1851	7235	7535	it,predict	
developer	Developer Command Prompt	1851	1851	7620	7920	it,predict	
developercommandprompt	Developer Command Prompt	1851	1851	7500	7800	it,predict	
development	Development	1851	1851	7305	7605	it,predict	
development	Development Board	1851	1851	7515	7815	it,predict	
development	Development Environment	1851	1851	7620	7920	it,predict	
development	Development Framework	1851	1851	7620	7920	it,predict	
development	Development Framework Construction	1851	1851	7620	7920	it,predict	
development	Development Model	1851	1851	7515	7815	it,predict	
development	Development Period	1851	1851	7550	7850	it,predict	
development	Development Process Design	1851	1851	7620	7920	it,predict	
development	Development Velocity	1851	1851	7620	7920	it,predict	
development	Development and Construction	1851	1851	7620	7920	it,predict	
development	Development environment secret	1851	1851	7620	7920	it,predict	
developmentandconstruction	Development and Construction	1851	1851	7620	7920	it,predict	
developmentboard	Development Board	1851	1851	7515	7815	it,predict	
developmentenvironment	Development Environment	1851	1851	7620	7920	it,predict	
developmentenvironmentsecret	Development environment secret	1851	1851	7500	7800	it,predict	
developmentframework	Development Framework	1851	1851	7620	7920	it,predict	
developmentframeworkconstruction	Development Framework Construction	1851	1851	7620	7920	it,predict	
developmentmodel	Development Model	1851	1851	7515	7815	it,predict	
developmentperiod	Development Period	1851	1851	7550	7850	it,predict	
developmentprocessdesign	Development Process Design	1851	1851	7620	7920	it,predict	
developmentvelocity	Development Velocity	1851	1851	7620	7920	it,predict	
deviation	deviation factor	1851	1851	7480	7780	it,predict	
deviationfactor	deviation factor	1851	1851	7480	7780	it,predict	
device	Device	1851	1851	7130	7430	it,predict	
device	Device Binding	1851	1851	7410	7710	it,predict	
device	Device Encryption	1851	1851	7515	7815	it,predict	
device	Device Feature Integration	1851	1851	7620	7920	it,predict	
device	Device Fragmentation	1851	1851	7620	7920	it,predict	
device	Device Optimization	1851	1851	7585	7885	it,predict	
device	Device Programmer	1851	1851	7515	7815	it,predict	
device	Device Test Matrix	1851	1851	7550	7850	it,predict	
device	Device Tree	1851	1851	7305	7605	it,predict	
device	device driver	1851	1851	7375	7675	it,predict	
device-independent	Device-independent Pixel	1851	1851	7620	7920	it,predict	
device-independentpixel	Device-independent Pixel	1851	1851	7500	7800	it,predict	
device-mapper-multipath	device-mapper-multipath	1851	1851	7620	7920	it,predict	
devicebinding	Device Binding	1851	1851	7410	7710	it,predict	
devicedriver	device driver	1851	1851	7375	7675	it,predict	
deviceencryption	Device Encryption	1851	1851	7515	7815	it,predict	
devicefeatureintegration	Device Feature Integration	1851	1851	7620	7920	it,predict	
devicefragmentation	Device Fragmentation	1851	1851	7620	7920	it,predict	
deviceindependentpixel	Device-independent Pixel	1851	1851	7620	7920	it,predict	
devicemappermultipath	device-mapper-multipath	1851	1851	7620	7920	it,predict	
deviceoptimization	Device Optimization	1851	1851	7585	7885	it,predict	
deviceprogrammer	Device Programmer	1851	1851	7515	7815	it,predict	
devicetestmatrix	Device Test Matrix	1851	1851	7550	7850	it,predict	
devicetree	Device Tree	1851	1851	7185	7485	it,predict	
devops	DevOps	1851	1851	7010	7310	it,predict	
devops	DevOps Guru	1851	1851	7305	7605	it,predict	
devops	DevOps Service	1851	1851	7410	7710	it,predict	
devopsguru	DevOps Guru	1851	1851	7305	7605	it,predict	
devopsservice	DevOps Service	1851	1851	7290	7590	it,predict	
devsecops	DevSecOps	1851	1851	7115	7415	it,predict	
devtest	DevTest Labs	1851	1851	7340	7640	it,predict	
devtestlabs	DevTest Labs	1851	1851	7340	7640	it,predict	
devtmpfs	devtmpfs	1851	1851	7080	7380	it,predict	
devtools	DevTools Profiler	1851	1851	7515	7815	it,predict	
devtoolsprofiler	DevTools Profiler	1851	1851	7515	7815	it,predict	
df	df	1851	1851	6870	7170	it,predict	
dfd	DFD	1851	1851	7025	7325	it,predict	
dfd	DFD Logical Model	1851	1851	7515	7815	it,predict	
dfd	DFD Notation	1851	1851	7340	7640	it,predict	
dfd	DFD Physical Model	1851	1851	7550	7850	it,predict	
dfdlogicalmodel	DFD Logical Model	1851	1851	7515	7815	it,predict	
dfdnotation	DFD Notation	1851	1851	7340	7640	it,predict	
dfdphysicalmodel	DFD Physical Model	1851	1851	7550	7850	it,predict	
dhcp	DHCP	1851	1851	6940	7240	it,predict	
dhcp	DHCP Lease	1851	1851	7270	7570	it,predict	
dhcplease	DHCP Lease	1851	1851	7270	7570	it,predict	
dht	DHT	1851	1851	7025	7325	it,predict	
di	D&I	1851	1851	7025	7325	it,predict	
di	DI	1851	1851	6870	7170	it,predict	
di	DI container	1851	1851	7340	7640	it,predict	
diagramming	Diagramming Language	1851	1851	7620	7920	it,predict	
diagramminglanguage	Diagramming Language	1851	1851	7620	7920	it,predict	
dialog	<dialog>	1851	1851	7200	7500	it,predict	
dicontainer	DI container	1851	1851	7340	7640	it,predict	
did	DiD	1851	1851	7025	7325	it,predict	
diff	Diff Review	1851	1851	7305	7605	it,predict	
diff	diff	1851	1851	6940	7240	it,predict	
diff	diff verification	1851	1851	7515	7815	it,predict	
difference	Difference List	1851	1851	7445	7745	it,predict	
differencelist	Difference List	1851	1851	7445	7745	it,predict	
differential	differential verification	1851	1851	7620	7920	it,predict	
differentialverification	differential verification	1851	1851	7620	7920	it,predict	
differentiation	Differentiation	1851	1851	7445	7745	it,predict	
differentiator	Differentiator	1851	1851	7410	7710	it,predict	
diffreview	Diff Review	1851	1851	7305	7605	it,predict	
diffusion	Diffusion Model	1851	1851	7445	7745	it,predict	
diffusionmodel	Diffusion Model	1851	1851	7445	7745	it,predict	
diffverification	diff verification	1851	1851	7515	7815	it,predict	
digest	Digest Pinning	1851	1851	7410	7710	it,predict	
digestpinning	Digest Pinning	1851	1851	7290	7590	it,predict	
digital	Digital Approval	1851	1851	7480	7780	it,predict	
digital	Digital Transformation	1851	1851	7620	7920	it,predict	
digital	Digital Twin	1851	1851	7340	7640	it,predict	
digital	Digital Twins	1851	1851	7375	7675	it,predict	
digital	digital	1851	1851	7165	7465	it,predict	
digital-to-analog	Digital-to-Analog Converter	1851	1851	7620	7920	it,predict	
digital-to-analogconverter	Digital-to-Analog Converter	1851	1851	7620	7920	it,predict	
digitalapproval	Digital Approval	1851	1851	7480	7780	it,predict	
digitaltoanalogconverter	Digital-to-Analog Converter	1851	1851	7620	7920	it,predict	
digitaltransformation	Digital Transformation	1851	1851	7620	7920	it,predict	
digitaltwin	Digital Twin	1851	1851	7340	7640	it,predict	
digitaltwins	Digital Twins	1851	1851	7375	7675	it,predict	
dimensional	Dimensional Modeling	1851	1851	7620	7920	it,predict	
dimensionality	Dimensionality Reduction	1851	1851	7620	7920	it,predict	
dimensionalityreduction	Dimensionality Reduction	1851	1851	7620	7920	it,predict	
dimensionalmodeling	Dimensional Modeling	1851	1851	7620	7920	it,predict	
dip	DIP	1851	1851	7025	7325	it,predict	
dir	dir	1851	1851	7025	7325	it,predict	
direct	Direct Connect	1851	1851	7410	7710	it,predict	
direct	Direct Delivery	1851	1851	7445	7745	it,predict	
direct	Direct Memory Access	1851	1851	7620	7920	it,predict	
direct	Direct Preference Optimization	1851	1851	7620	7920	it,predict	
directconnect	Direct Connect	1851	1851	7290	7590	it,predict	
directdelivery	Direct Delivery	1851	1851	7445	7745	it,predict	
directmemoryaccess	Direct Memory Access	1851	1851	7620	7920	it,predict	
director	Director	1851	1851	7200	7500	it,predict	
director	Director Remuneration	1851	1851	7620	7920	it,predict	
directorremuneration	Director Remuneration	1851	1851	7620	7920	it,predict	
directory	Directory Service	1851	1851	7515	7815	it,predict	
directory	Directory Traversal	1851	1851	7585	7885	it,predict	
directory	directory	1851	1851	7115	7415	it,predict	
directoryservice	Directory Service	1851	1851	7515	7815	it,predict	
directorytraversal	Directory Traversal	1851	1851	7585	7885	it,predict	
directpreferenceoptimization	Direct Preference Optimization	1851	1851	7620	7920	it,predict	
dirty	Dirty Write	1851	1851	7305	7605	it,predict	
dirtywrite	Dirty Write	1851	1851	7305	7605	it,predict	
disabled	@Disabled	1851	1851	7235	7535	it,predict	
disaster	disaster recovery	1851	1851	7515	7815	it,predict	
disasterrecovery	disaster recovery	1851	1851	7515	7815	it,predict	
disciplinary	Disciplinary Action	1851	1851	7585	7885	it,predict	
disciplinary	Disciplinary Measures	1851	1851	7620	7920	it,predict	
disciplinaryaction	Disciplinary Action	1851	1851	7585	7885	it,predict	
disciplinarymeasures	Disciplinary Measures	1851	1851	7620	7920	it,predict	
disclosure	Disclosure	1851	1851	7270	7570	it,predict	
disclosure	disclosure violation	1851	1851	7620	7920	it,predict	
disclosureviolation	disclosure violation	1851	1851	7620	7920	it,predict	
discount	Discount	1851	1851	7200	7500	it,predict	
discount	Discount Margin	1851	1851	7445	7745	it,predict	
discountmargin	Discount Margin	1851	1851	7445	7745	it,predict	
discovery	Discovery	1851	1851	7115	7415	it,predict	
discriminant	Discriminant	1851	1851	7340	7640	it,predict	
discriminant	Discriminant Property	1851	1851	7620	7920	it,predict	
discriminantproperty	Discriminant Property	1851	1851	7500	7800	it,predict	
discriminated	Discriminated Union	1851	1851	7585	7885	it,predict	
discriminatedunion	Discriminated Union	1851	1851	7585	7885	it,predict	
discussions	Discussions	1851	1851	7305	7605	it,predict	
disk	disk free	1851	1851	7235	7535	it,predict	
disk	disk quota	1851	1851	7270	7570	it,predict	
disk	disk usage	1851	1851	7270	7570	it,predict	
diskfree	disk free	1851	1851	7235	7535	it,predict	
diskquota	disk quota	1851	1851	7270	7570	it,predict	
diskusage	disk usage	1851	1851	7270	7570	it,predict	
dismissal	Dismissal	1851	1851	7235	7535	it,predict	
dismissal	Dismissal for Cause	1851	1851	7585	7885	it,predict	
dismissalforcause	Dismissal for Cause	1851	1851	7585	7885	it,predict	
dispatch	Dispatch	1851	1851	7200	7500	it,predict	
dispatchevent	dispatchEvent	1851	1851	7255	7555	it,predict	
dispatchevent	dispatchEvent API	1851	1851	7515	7815	it,predict	
dispatcheventapi	dispatchEvent API	1851	1851	7515	7815	it,predict	
display	Display name generation	1851	1851	7620	7920	it,predict	
display-p3	display-p3	1851	1851	7270	7570	it,predict	
display:	display: grid vs flex	1851	1851	7620	7920	it,predict	
display:gridvsflex	display: grid vs flex	1851	1851	7500	7800	it,predict	
displaygridvsflex	display: grid vs flex	1851	1851	7620	7920	it,predict	
displaynamegeneration	Display name generation	1851	1851	7500	7800	it,predict	
displayp3	display-p3	1851	1851	7270	7570	it,predict	
disposal	Disposal	1851	1851	7200	7500	it,predict	
disposal	Disposal Rules	1851	1851	7410	7710	it,predict	
disposalrules	Disposal Rules	1851	1851	7410	7710	it,predict	
distance-vector	Distance-Vector Routing	1851	1851	7620	7920	it,predict	
distance-vectorrouting	Distance-Vector Routing	1851	1851	7620	7920	it,predict	
distancevectorrouting	Distance-Vector Routing	1851	1851	7620	7920	it,predict	
distributed	Distributed Application Runtime	1851	1851	7620	7920	it,predict	
distributed	Distributed Hash Table	1851	1851	7620	7920	it,predict	
distributed	Distributed Monolith	1851	1851	7620	7920	it,predict	
distributed	Distributed Operations	1851	1851	7620	7920	it,predict	
distributed	Distributed System	1851	1851	7550	7850	it,predict	
distributed	Distributed Systems Design Patterns	1851	1851	7620	7920	it,predict	
distributed	Distributed Tracing	1851	1851	7585	7885	it,predict	
distributed	Distributed Tracing Platform	1851	1851	7620	7920	it,predict	
distributed	Distributed Transaction	1851	1851	7620	7920	it,predict	
distributed	Distributed Version Control System	1851	1851	7620	7920	it,predict	
distributedapplicationruntime	Distributed Application Runtime	1851	1851	7620	7920	it,predict	
distributedhashtable	Distributed Hash Table	1851	1851	7620	7920	it,predict	
distributedmonolith	Distributed Monolith	1851	1851	7620	7920	it,predict	
distributedoperations	Distributed Operations	1851	1851	7620	7920	it,predict	
distributedsystem	Distributed System	1851	1851	7550	7850	it,predict	
distributedsystemsdesignpatterns	Distributed Systems Design Patterns	1851	1851	7620	7920	it,predict	
distributedtracing	Distributed Tracing	1851	1851	7585	7885	it,predict	
distributedtracingplatform	Distributed Tracing Platform	1851	1851	7620	7920	it,predict	
distributedtransaction	Distributed Transaction	1851	1851	7620	7920	it,predict	
distributedversioncontrolsystem	Distributed Version Control System	1851	1851	7620	7920	it,predict	
distro	distro	1851	1851	7130	7430	it,predict	
distroless	distroless	1851	1851	7150	7450	it,predict	
diversity	Diversity and Inclusion	1851	1851	7620	7920	it,predict	
diversityandinclusion	Diversity and Inclusion	1851	1851	7620	7920	it,predict	
divide	Divide and Conquer	1851	1851	7550	7850	it,predict	
divideandconquer	Divide and Conquer	1851	1851	7550	7850	it,predict	
dividend	Dividend Payment	1851	1851	7480	7780	it,predict	
dividend	Dividend Payout Ratio	1851	1851	7620	7920	it,predict	
dividend	dividend increase	1851	1851	7515	7815	it,predict	
dividendincrease	dividend increase	1851	1851	7515	7815	it,predict	
dividendpayment	Dividend Payment	1851	1851	7480	7780	it,predict	
dividendpayoutratio	Dividend Payout Ratio	1851	1851	7620	7920	it,predict	
division	Division of Business Duties	1851	1851	7620	7920	it,predict	
division	Division of Duties Policy	1851	1851	7620	7920	it,predict	
divisionofbusinessduties	Division of Business Duties	1851	1851	7620	7920	it,predict	
divisionofdutiespolicy	Division of Duties Policy	1851	1851	7620	7920	it,predict	
diy	DIY Electronics	1851	1851	7445	7745	it,predict	
diy	DIY Projects	1851	1851	7340	7640	it,predict	
diyelectronics	DIY Electronics	1851	1851	7445	7745	it,predict	
diyprojects	DIY Projects	1851	1851	7340	7640	it,predict	
dkim	DKIM	1851	1851	6940	7240	it,predict	
dlm	DLM	1851	1851	7025	7325	it,predict	
dlq	DLQ	1851	1851	7025	7325	it,predict	
dm-crypt	dm-crypt	1851	1851	7080	7380	it,predict	
dma	DMA	1851	1851	6905	7205	it,predict	
dma	DMA Transfer	1851	1851	7340	7640	it,predict	
dmarc	DMARC	1851	1851	6975	7275	it,predict	
dmatransfer	DMA Transfer	1851	1851	7340	7640	it,predict	
dmcrypt	dm-crypt	1851	1851	7200	7500	it,predict	
dmesg	dmesg	1851	1851	6975	7275	it,predict	
dml	DML	1851	1851	6905	7205	it,predict	
dms	DMS	1851	1851	7025	7325	it,predict	
dmz	DMZ	1851	1851	6905	7205	it,predict	
dnf	DNF	1851	1851	6905	7205	it,predict	
dns	DNS	1851	1851	6905	7205	it,predict	
